state,source,window_from,window_to,license,event,name,city,last_status,issued,detail,relicense_of,nonresident,chain
MS,pharm-ms,2026-08-29,2026-09-05,8559,disappear,<![CDATA[Brown's Main Street Pharmacy]]>,Greenville,Active,,last_status=Active,08559,,other
MS,pharm-ms,2026-08-29,2026-09-05,856,disappear,"MetteSave Disc Drugs, Inc.",Batesville,Active,,last_status=Active,00856,,other
MS,pharm-ms,2026-08-29,2026-09-05,8606,disappear,CVS/pharmacy #4519,Carthage,Active,,last_status=Active,08606,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8607,disappear,CVS/pharmacy #4536,Booneville,Active,,last_status=Active,08607,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8693,disappear,Cedar Lake Pharmacy,Biloxi,Active,,last_status=Active,08693,,other
MS,pharm-ms,2026-08-29,2026-09-05,8781,disappear,Medical Plaza on Harper,Corinth,Active,,last_status=Active,08781,,other
MS,pharm-ms,2026-08-29,2026-09-05,8851,disappear,Saltillo Pharmacy Services LLC,Saltillo,Active,,last_status=Active,08851,,other
MS,pharm-ms,2026-08-29,2026-09-05,889,disappear,Medical Arts Pharmacy,Baldwyn,Active,,last_status=Active,00889,,other
MS,pharm-ms,2026-08-29,2026-09-05,8896,disappear,Walgreen Co,Columbia,Active,,last_status=Active,08896,,chain
MS,pharm-ms,2026-08-29,2026-09-05,8987,disappear,CVS/pharmacy #8273,Ripley,Active,,last_status=Active,08987,,chain
MS,pharm-ms,2026-08-29,2026-09-05,9029,disappear,CVS/pharmacy #3124,Hattiesburg,Active,,last_status=Active,09029,,chain
MS,pharm-ms,2026-08-29,2026-09-05,9036,disappear,Park Place Pharmacy,Petal,Active,,last_status=Active,09036,,other
MS,pharm-ms,2026-08-29,2026-09-05,908,disappear,<![CDATA[Funderburk's Pharmacy Inc.]]>,Hernando,Active,,last_status=Active,00908,,other
MS,pharm-ms,2026-08-29,2026-09-05,9098,disappear,Genoa Healthcare LLC,Jackson,Active,,last_status=Active,09098,,chain
MS,pharm-ms,2026-08-29,2026-09-05,9148,disappear,<![CDATA[Kroger Food & Pharmacy #492]]>,Madison,Active,,last_status=Active,09148,,chain
MS,pharm-ms,2026-08-29,2026-09-05,917,disappear,"JOHNS DISCOUNT DRUGS, INC.",Purvis,Active,,last_status=Active,00917,,other
MS,pharm-ms,2026-08-29,2026-09-05,920,disappear,Johns Disc Drugs,Lumberton,Active,,last_status=Active,00920,,other
MS,pharm-ms,2026-08-29,2026-09-05,934,disappear,CVS/pharmacy #5740,Picayune,Active,,last_status=Active,00934,,chain
MS,pharm-ms,2026-08-29,2026-09-05,935,disappear,"<![CDATA[Boone's Pharmacy, Inc.]]>",Poplarville,Active,,last_status=Active,00935,,other
MS,pharm-ms,2026-08-29,2026-09-05,937,disappear,PICAYUNE DRUG CO.,Picayune,Active,,last_status=Active,00937,,other
MS,pharm-ms,2026-08-29,2026-09-05,9552,disappear,Clark Drug Company LLC,Caledonia,Active,,last_status=Active,09552,,other
MS,pharm-ms,2026-08-29,2026-09-05,968,disappear,Smith Drug Co. Inc.,Rienzi,Active,,last_status=Active,00968,,other
MS,pharm-ms,2026-08-29,2026-09-05,9743,disappear,Polks Crossgates Discount Drugs,Biloxi,Active,,last_status=Active,09743,,other
MS,pharm-ms,2026-08-29,2026-09-05,975,disappear,<![CDATA[Caver & Rains]]>,Pascagoula,Active,,last_status=Active,00975,,other
MS,pharm-ms,2026-08-29,2026-09-05,9779,disappear,<![CDATA[French's Pharmacy]]>,Forest,Active,,last_status=Active,09779,,other
MS,pharm-ms,2026-08-29,2026-09-05,980,disappear,CVS/pharmacy #5835,Meridian,Active,,last_status=Active,00980,,chain
MS,pharm-ms,2026-08-29,2026-09-05,985,disappear,CVS/pharmacy #5756,Jackson,Active,,last_status=Active,00985,,chain
MS,pharm-ms,2026-08-29,2026-09-05,991,disappear,"Haire Drug Center, LLC",Cleveland,Active,,last_status=Active,00991,,other
MS,pharm-ms,2026-08-29,2026-09-05,00001,appear,"<![CDATA[Moore's Pharmacy Lena, LLC]]>",Lena,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00002,appear,Fayette Express Pharmacy LLC,Fayette,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00115,appear,City Drug Store,Hollandale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00125,appear,"Macon City Drug, Inc",Macon,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00130,appear,<![CDATA[Ward's Pharmacy]]>,Ellisville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00133,appear,Hudson Drugs,Prentiss,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00146,appear,Corner Drug Store,Magnolia,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00150,appear,"Liberty Drug Store, Inc.",Liberty,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00153,appear,Hodges Pharmacy,Leakesville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00160,appear,Main Drug Co.,Lucedale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00179,appear,City Rexall Drugs II Inc,Picayune,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00198,appear,<![CDATA[Howell & Heggie Drug Co.]]>,Durant,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00203,appear,Brandon Discount Drugs,Brandon,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00212,appear,"Cox-Blythe Drug Co., Inc.",Booneville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00214,appear,Pickles Drug Store,Kosciusko,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00233,appear,<![CDATA[Sullivan's Disc. Drugs]]>,Kosciusko,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00235,appear,<![CDATA[Mosby's Drug Store]]>,Canton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00236,appear,"Houston Discount Pharmacy, Inc.",Baldwyn,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00253,appear,<![CDATA[Rhodes & Robby Drugs]]>,Pelahatchie,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00281,appear,<![CDATA[Chaney's Pharmacy]]>,Oxford,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00296,appear,Decatur Drug Inc.,Decatur,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00309,appear,<![CDATA[Little's Pharmacy]]>,Raleigh,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00313,appear,Standard Drugs,Bay Springs,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00314,appear,Hammack Drug Co.,Quitman,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00328,appear,"Turnage Drug Store, Inc",Water Valley,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00336,appear,"<![CDATA[K & E Drugs, LLC]]>",Columbia,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00345,appear,"Petal Drug Co., Inc.",Petal,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00350,appear,Peoples Drug Store Lexington,Lexington,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00356,appear,<![CDATA[Webb's Pharmacy]]>,Yazoo City,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00412,appear,"Henderson Drugs, Inc.",Clarksdale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00415,appear,"Westgate Drugs, Inc.",Clarksdale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00424,appear,Medical Arts Pharmacy,Biloxi,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00426,appear,Walgreens #04172,Biloxi,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00437,appear,Beach Pharmacy,Gulfport,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00445,appear,<![CDATA[Gene Polk's Pharmacy]]>,Magee,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00446,appear,"French Drug Co., Inc.",Gulfport,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00457,appear,Condon East Union Pharmacy,Greenville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00461,appear,Sumrall Drug Store,Sumrall,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00469,appear,<![CDATA[Wilson's Pharmacy Inc]]>,Wiggins,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00470,appear,"<![CDATA[White's Pharmacy, Inc.]]>",Wiggins,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00500,appear,Tyson Drugs Inc.,Holly Springs,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00516,appear,CVS/pharmacy #5850,Pascagoula,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00532,appear,<![CDATA[S & W Pharmacy]]>,Fulton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00549,appear,McGuffee Drug Inc.,Mendenhall,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00551,appear,C and C drugs,Collins,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00552,appear,Powell Drug Store,Mt. Olive,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00554,appear,Service Rexall Drugs,Mendenhall,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00558,appear,Pearl River Drug,Poplarville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00593,appear,Peoples Drug Store,Bude,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00609,appear,<![CDATA[Moore's Pharmacy]]>,Carthage,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00622,appear,<![CDATA[VANJON'S PHARMACY LLC]]>,Yazoo City,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00625,appear,Coldwater Pharmacy,Coldwater,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00653,appear,"Tunica Pharmacy, Inc.",Tunica,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00659,appear,CVS/pharmacy #5825,Meridian,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00661,appear,CVS/pharmacy #5801,Greenwood,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00670,appear,CVS/pharmacy #5808,Greenville,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00698,appear,Anderson Pharmacy,Meridian,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00707,appear,WALGREENS #17350,McComb,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00709,appear,CVS/pharmacy #5739,Ocean Springs,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00722,appear,Read Discount Drugs,Laurel,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00727,appear,CVS/Pharmacy #5744,Hattiesburg,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00760,appear,Hudson Pharmacy,Monticello,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00774,appear,"Burnham-McKinney Pharmacy, #1",Moss Point,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00777,appear,Burnham-McKinney Pharmacy #2,Escatawpa,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00798,appear,Shelby Drug Co.,Shelby,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00799,appear,<![CDATA[Gatlin's Pharmacy INC]]>,Tishomingo,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00815,appear,CVS/pharmacy #5745,Jackson,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00817,appear,Jxn-Hinds Comp Hlth Ctr,Jackson,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00827,appear,Iuka Pharmacy Services LLC,Iuka,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00856,appear,"MetteSave Disc Drugs, Inc.",Batesville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00889,appear,Medical Arts Pharmacy,Baldwyn,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00908,appear,<![CDATA[Funderburk's Pharmacy Inc.]]>,Hernando,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00917,appear,"JOHNS DISCOUNT DRUGS, INC.",Purvis,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00920,appear,Johns Disc Drugs,Lumberton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00928,appear,"Delta Health Center, Inc.",Mound Bayou,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00934,appear,CVS/pharmacy #5740,Picayune,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00935,appear,"<![CDATA[Boone's Pharmacy, Inc.]]>",Poplarville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00937,appear,PICAYUNE DRUG CO.,Picayune,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00968,appear,Smith Drug Co. Inc.,Rienzi,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00975,appear,<![CDATA[Caver & Rains]]>,Pascagoula,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,00980,appear,CVS/pharmacy #5835,Meridian,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00985,appear,CVS/pharmacy #5756,Jackson,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,00991,appear,"Haire Drug Center, LLC",Cleveland,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01009,appear,<![CDATA[Martin's Pharmacy]]>,Indianola,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01025,appear,Montgomery Drug Co.,Pontotoc,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01026,appear,Walgreens #17341,Aberdeen,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01066,appear,Pomank Ventures,Hattiesburg,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01099,appear,CVS/pharmacy #5777,Laurel,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01104,appear,Edwards Discount Drugs,Lucedale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01135,appear,<![CDATA[Strickland's Cash & Save]]>,Richton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01139,appear,"State Line Drugs, Inc.",State Line,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01148,appear,Medi-Mart Pharmacy,Moss Point,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01282,appear,"Community Disc Phcy, Inc.",Senatobia,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01301,appear,Magic Mart Pharmacy,Indianola,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01312,appear,"Ripley Drug Company, Inc.",Ripley,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01326,appear,"Hollis Discount Pharmacy, Inc.",Ripley,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01344,appear,Medical Center Phcy,New Albany,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01351,appear,"Medical Plaza on Alcorn, LLC",Corinth,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01357,appear,<![CDATA[King's Discount Pharmacy]]>,Bude,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01368,appear,Battlefield Discount Drugs,Vicksburg,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01376,appear,WALGREENS #19986,Columbus,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01383,appear,Roberts Apothecary,Columbus,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01386,appear,"<![CDATA[G & M of Oxford, Inc.]]>",Oxford,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01410,appear,<![CDATA[Guy's Medical Center Pharmacy]]>,McComb,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01501,appear,Tallahatchie General Hospital,Charleston,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01518,appear,<![CDATA[Jim's Discount Drugs]]>,Lucedale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01530,appear,Ashland Drugs,Ashland,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01531,appear,<![CDATA[French's Pharmacy]]>,Morton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01537,appear,CVS/pharmacy #5865,Brandon,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01564,appear,WALGREENS #18039,Ocean Springs,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01569,appear,Bonner Discount Drugs,Waynesboro,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01576,appear,CVS/pharmacy #5870,Natchez,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01580,appear,<![CDATA[Anderson's Pharmacy]]>,N. Carrollton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01584,appear,Canton Discount Drugs,Canton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01587,appear,Mr. Discount Drugs,Collinsville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01601,appear,WALGREENS #17031,Gulfport,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01605,appear,The Drug Store LLC,Coffeeville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01609,appear,Thrift Drugs Inc.,McComb,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01619,appear,<![CDATA[Polk's Crossgates Discount Drugs]]>,Brandon,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01624,appear,"Lab Discount Drugs, Inc",Waynesboro,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01626,appear,Wallace Disc. Drugs,Laurel,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01644,appear,<![CDATA[Kroger Food & Drug #355]]>,Laurel,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01675,appear,Quitman Drug Co.,Marks,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01679,appear,<![CDATA[Pearson's Discount Drugs LLC]]>,Houston,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01681,appear,"<![CDATA[Sartin's Disc. Drugs, Inc.]]>",Gulfport,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01689,appear,Thomas Drug Company,Tylertown,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01693,appear,"Sav-On-Drugs of Columbia, Inc.",Columbia,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01718,appear,Beaumont Drugs LLC,Beaumont,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01728,appear,<![CDATA[Kroger Food & Drug  #404]]>,Southaven,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01740,appear,"Gunn Drug Company, Inc.",Corinth,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01741,appear,"Wells Discount Drugs, Inc",Laurel,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01748,appear,Wal-Mart Pharmacy 10-0495,Columbus,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01756,appear,"City Drug, LLC",Crystal Springs,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01760,appear,MS Discount Drugs LLC,Canton,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01768,appear,Wal-Mart Pharmacy 10-0112,Starkville,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01770,appear,Wal-Mart Pharmacy 10-0164,Pontotoc,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01771,appear,<![CDATA[Marty's Pharmacy & Compounding Center]]>,Flowood,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01773,appear,"Stepp-Saver, INC",Bruce,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01789,appear,<![CDATA[Duncan's Pharmacy]]>,Walnut,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01792,appear,Wal-Mart Pharmacy 10-0155,Senatobia,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01807,appear,Haire Drug Center,Clarksdale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01821,appear,Owl Drug Store,Hattiesburg,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01829,appear,Wal-Mart Pharmacy  10-0205,Philadelphia,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01843,appear,Wal-Mart Pharmacy  10-0501,Laurel,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01845,appear,Wal-Mart Pharmacy  10-0708,Vicksburg,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01848,appear,Wal-Mart Pharmacy  10-0785,Waynesboro,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01855,appear,"Murphy Drug #15804, Powered by Walgreens",Eupora,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01859,appear,<![CDATA[R & D Pharmacy LLC]]>,Saucier,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01864,appear,<![CDATA[Kroger Food & Drug #388]]>,Brandon,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01870,appear,Wal-Mart Pharmacy 10-0183,Louisville,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01872,appear,Wal-Mart Pharmacy  10-0874,Natchez,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01875,appear,Wal-Mart Pharmacy 10-816,Brookhaven,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01881,appear,Newpointe Pharmacy #2,Bassfield,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01882,appear,Wal-mart Pharmacy 10-848,Southaven,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01891,appear,Strickland Drugs LLC,Wiggins,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01895,appear,Hospital Discount Drugs,Philadelphia,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,01901,appear,<![CDATA[Kroger Food & Drug #370]]>,Cleveland,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01921,appear,Wal-Mart Pharmacy 10-0875,Ridgeland,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01938,appear,Wal-Mart Pharmacy  10-0916,Hattiesburg,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01947,appear,Wal-Mart Pharmacy 10-0954,Hazlehurst,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01952,appear,Wal-Mart Pharmacy 10-0365,Pearl,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01959,appear,Wal-Mart Pharmacy 10-0699,Oxford,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01963,appear,Wal-Mart Pharmacy #969,Gulfport,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01964,appear,Wal-Mart Pharmacy 970,Picayune,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01966,appear,Wal-Mart Pharmacy 10-0981,Meridian,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01967,appear,Wal-Mart Pharmacy 10-0182,Greenville,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01969,appear,<![CDATA[Kroger Food & Drug  #454]]>,Corinth,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,01994,appear,Wal-Mart Pharmacy #10-1025,McComb,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02014,appear,<![CDATA[Polk's Florence Disc. Drugs]]>,Florence,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02017,appear,Wal-Mart Pharmacy  10-1059,Forest,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02021,appear,Dutch Pharmacies Inc,Columbus,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02022,appear,Wal-Mart Pharmacy #10-1066,Pascagoula,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02027,appear,Walgreens #4455,Southaven,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02033,appear,Wal-Mart Pharmacy 10-1074,Grenada,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02034,appear,Wal-Mart Pharmacy 10-1088,Biloxi,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02050,appear,Wal-Mart Pharmacy 10-0707,Clarksdale,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02054,appear,Wal-Mart Pharmacy 10-0391,Tupelo,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02056,appear,Wal-Mart Pharmacy 10-1168,Columbia,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02059,appear,"Delta Discount Drugs, Inc.",Clarksdale,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02082,appear,Wal-Mart Pharmacy 10-1192,Magee,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02085,appear,J. C. Longest Student Hlth Ctr,Miss. State,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02092,appear,Wal-Mart Pharmacy 10-0115,West Point,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02099,appear,Wal-Mart Pharmacy 10-1195,Waveland,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02113,appear,CVS/pharmacy #10755,Diamondhead,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02116,appear,Wal-Mart Pharmacy  10-1271,Meridian,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02118,appear,Wal-Mart Pharmacy 10-1260,Lucedale,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02127,appear,Sumner Drug Store,Sumner,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02138,appear,"SSD, LLC",New Albany,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02144,appear,Wal-Mart Pharmacy #1346,Ocean Springs,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02162,appear,Davis Family Pharmacy,Batesville,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02170,appear,Wal-Mart Pharmacy 10-0716,Greenwood,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02178,appear,Rodney Len Moore,Sebastopol,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02187,appear,Family Pharmacy #1,Columbus,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02188,appear,University Pavillion Pharmacy,Jackson,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02189,appear,Wal-Mart Pharmacy 10-0347,Indianola,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02194,appear,Wal-Mart Pharmacy #10-1468,Batesville,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02210,appear,CVS/pharmacy #5878,Richland,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02211,appear,CVS/pharmacy #5908,Gulfport,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02212,appear,CVS/pharmacy #5883,Kosciusko,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02215,appear,Oak Grove Pharmacy,Hattiesburg,,,,,,other
MS,pharm-ms,2026-08-29,2026-09-05,02226,appear,Wal-Mart Pharmacy 10-1530,Cleveland,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02238,appear,Wal-Mart Pharmacy 10-0411,Houston,,,,,,chain
MS,pharm-ms,2026-08-29,2026-09-05,02242,appear,Ernst Pharmacy,Natchez,,,,,,other
